DaysSinceRecentOrder,Nb Orders,Amount Orders,Avg Amount Orders,Nb items,Avg Nb items,Avg item amount,PayMeth_Bancontact,PayMeth_Ideal,PayMeth_Klarna,PayMeth_Pay Later,PayMeth_shopify payments,Always Discount,Never Discount,Max Discount Percentage,Same SKU more than once,Email Marketing Consent,Accepts Marketing,click,open,Days since First Active,Days since Last Active,Recent City_amsterdam,Recent City_den haag,Recent City_haarlem,Recent City_rotterdam,Recent City_utrecht,Recent Country_be,Recent Country_de,Recent Country_nl,cluster
387,1,133.02,66.51,2,1.0,36.31,0,1,0,0,0,1,0,0.09,0,0,0,1,1,613,171,False,False,False,False,False,False,False,True,3
287,1,91.66,91.66,3,3.0,33.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,287,41,False,False,False,False,False,False,False,True,1
159,1,122.22,61.11,2,1.0,33.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,159,41,False,False,False,False,False,False,False,True,1
377,3,382.76,95.69,7,2.0,34.2,0,1,0,0,0,0,0,0.08,1,1,0,1,1,454,253,False,False,False,False,False,False,False,True,4
387,3,791.62,113.09,13,2.0,33.25,0,1,0,0,0,1,0,0.23,1,0,0,1,1,571,387,False,False,False,False,True,False,False,True,4
231,2,331.04999999999995,66.21,5,1.0,30.15,0,0,1,0,1,1,0,0.24,0,0,0,1,1,328,129,False,False,False,False,False,False,False,True,1
377,1,24.61,24.61,1,1.0,28.59,0,1,0,0,0,1,0,0.16,0,0,0,0,1,428,253,False,False,False,False,False,False,False,True,3
387,1,59.31,59.31,2,2.0,32.38,0,0,0,0,0,1,0,0.09,0,1,0,0,1,772,253,False,False,False,False,False,False,False,True,3
387,2,175.75,58.58,3,1.0,34.95,0,1,0,0,0,0,1,0.0,1,2,0,0,1,622,91,False,False,False,False,False,False,False,True,2
256,1,35.95,35.95,1,1.0,39.95,0,0,1,0,0,1,0,0.11,0,1,1,0,1,257,41,False,False,False,False,False,False,False,True,1
387,1,253.41,84.47,3,1.0,31.03,0,0,0,1,0,1,0,0.1,0,0,0,0,1,612,25,False,False,False,False,False,False,False,True,3
158,2,64.5,32.25,2,1.0,33.95,0,0,0,0,1,0,0,0.11,1,1,1,1,1,159,12,False,False,False,False,False,False,False,True,1
387,1,66.5,66.5,2,2.0,36.64,0,1,0,0,0,1,0,0.1,0,1,0,0,1,605,253,False,False,False,False,False,False,False,True,3
377,1,270.33,90.11,3,1.0,31.62,0,0,0,1,0,1,0,0.05,0,2,0,0,1,385,253,False,False,False,False,False,True,False,False,0
337,1,33.95,33.95,1,1.0,33.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,337,208,False,False,False,False,False,False,False,True,2
387,1,48.52,48.52,2,2.0,26.73,0,1,0,0,0,1,0,0.1,0,1,0,1,1,560,70,False,False,False,False,False,False,False,True,3
387,1,271.6,135.8,5,2.0,31.12,0,1,0,0,0,1,0,0.15,0,0,0,0,1,968,70,False,False,False,False,False,False,False,True,3
189,2,1378.13,172.27,8,1.0,30.17,0,0,0,0,1,1,0,0.11,1,1,0,1,1,763,2,False,False,False,False,False,True,False,False,4
387,1,33.95,33.95,1,1.0,33.95,1,0,0,0,0,0,1,0.0,0,2,0,0,1,611,387,False,False,False,False,False,True,False,False,0
387,1,31.95,31.95,1,1.0,31.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,718,150,False,False,False,False,False,False,False,True,2
387,1,26.95,26.95,1,1.0,26.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,633,387,False,False,False,False,False,False,False,True,2
387,1,30.95,30.95,1,1.0,30.95,0,1,0,0,0,0,1,0.0,0,1,0,1,1,824,22,False,False,True,False,False,False,False,True,2
249,1,30.55,30.55,1,1.0,33.95,0,0,0,0,1,1,0,0.11,0,2,0,0,0,249,208,False,True,False,False,False,False,False,True,1
387,1,125.8,62.9,2,1.0,31.45,0,1,0,0,0,0,1,0.0,0,2,0,1,1,555,387,False,False,False,False,False,False,False,True,2
387,1,0.0,0.0,1,1.0,20.62,0,0,0,1,0,1,0,1.0,0,0,0,0,1,914,366,False,False,False,False,False,False,False,True,3
138,1,119.29,119.29,1,1.0,132.55,0,0,1,0,0,1,0,0.11,0,1,1,0,1,138,-3,False,False,False,False,False,False,False,True,1
387,1,452.88,150.96,6,2.0,27.47,0,1,0,0,0,1,0,0.09,0,1,0,1,1,628,110,False,False,False,False,False,False,False,True,3
387,1,422.36,211.18,7,4.0,33.45,0,1,0,0,0,1,0,0.11,0,2,0,1,1,528,132,False,False,False,False,False,False,False,True,3
73,4,1030.14,128.77,16,2.0,32.45,0,1,0,0,1,1,0,0.24,0,1,1,1,1,630,2,False,False,False,False,False,False,False,True,4
387,1,28.95,28.95,1,1.0,28.95,0,0,0,1,0,0,1,0.0,0,0,0,1,1,695,387,False,False,False,False,False,False,False,True,2
387,1,266.88,88.96,3,1.0,32.38,0,1,0,0,0,1,0,0.09,0,1,0,1,1,829,218,False,False,False,False,False,False,False,True,3
265,1,119.8,59.9,2,1.0,29.95,0,0,0,0,1,0,1,0.0,0,1,1,1,1,265,208,False,False,False,False,False,True,False,False,0
387,1,53.9,53.9,2,2.0,26.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,534,319,False,False,False,False,False,False,False,True,2
264,1,119.8,59.9,2,1.0,29.95,0,0,1,0,0,0,1,0.0,0,0,0,1,1,264,186,False,False,False,False,False,False,False,True,2
9,1,91.68,91.68,3,3.0,33.95,0,0,0,0,1,1,0,0.11,0,1,1,0,0,29,9,False,False,False,False,False,False,False,True,1
30,9,606.04,67.34,23,3.0,30.58,0,1,0,0,1,0,0,0.92,1,1,0,1,1,815,1,False,False,False,False,False,False,False,True,4
387,3,752.86,83.65,10,1.0,24.24,0,1,0,0,0,0,0,0.09,1,1,0,1,1,660,1,False,False,False,False,False,False,False,True,4
187,1,159.92,79.96,3,2.0,29.45,0,0,0,0,1,1,0,0.11,0,1,1,0,1,187,39,False,False,False,False,False,True,False,False,1
72,2,217.58,72.53,6,2.0,23.28,0,1,0,0,1,0,0,0.25,0,2,0,1,1,965,43,False,False,False,False,False,False,False,True,4
250,1,50.22,25.11,2,1.0,13.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,250,32,False,False,False,False,False,False,False,True,1
54,2,262.79,65.7,4,1.0,29.2,0,0,0,0,1,0,0,0.11,0,2,0,0,1,107,22,False,False,False,False,False,False,False,True,1
387,2,123.01,61.5,5,2.0,27.35,0,1,0,0,0,1,0,0.15,0,1,0,1,1,774,67,False,False,False,False,False,False,False,True,3
387,1,28.01,28.01,1,1.0,32.54,0,1,0,0,0,1,0,0.16,0,2,0,0,1,447,253,False,False,False,False,False,True,False,False,0
190,1,15.57,15.57,1,1.0,15.57,0,0,0,0,1,0,1,0.0,0,2,0,1,1,190,-1,False,False,False,False,False,False,False,True,2
189,4,608.3000000000001,121.66,17,3.0,29.55,1,1,0,0,1,0,0,0.08,1,2,0,0,1,1121,162,False,False,False,False,False,True,False,False,4
301,2,407.39,81.48,6,1.0,32.03,0,1,0,0,1,1,0,0.25,1,1,1,1,1,478,20,False,False,False,False,False,False,False,True,4
282,4,401.47,66.91,8,1.0,43.01,0,1,0,0,1,0,0,0.21,0,1,1,1,1,760,72,True,False,False,False,False,False,False,True,4
196,1,405.96,101.49,4,1.0,26.7,0,0,0,0,1,1,0,0.05,0,0,0,1,1,197,169,False,False,False,False,False,False,False,True,1
308,1,278.94,92.98,3,1.0,32.62,0,0,0,0,1,1,0,0.05,0,0,0,1,1,308,140,True,False,False,False,False,False,False,True,1
390,1,26.95,26.95,1,1.0,26.95,0,1,0,0,0,0,1,0.0,0,2,0,0,0,1182,376,True,False,False,False,False,False,False,True,2
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,618,387,True,False,False,False,False,False,False,True,2
12,5,261.34000000000003,43.56,8,1.0,27.85,0,1,0,0,1,0,0,0.24,1,1,1,1,1,866,12,False,True,False,False,False,False,False,True,4
248,3,299.37,59.87,7,1.0,22.64,0,0,0,0,1,0,0,0.05,0,0,0,1,1,251,155,False,False,False,False,False,False,False,True,1
387,2,50.92,25.46,2,1.0,29.17,0,0,0,1,0,1,0,0.15,1,1,0,1,1,855,22,False,False,False,False,False,False,False,True,3
185,1,38.95,38.95,1,1.0,38.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,185,153,False,False,False,False,False,False,False,True,2
387,1,70.07,70.07,3,3.0,25.5,0,1,0,0,0,1,0,0.09,0,0,0,1,1,616,97,False,False,False,False,False,False,False,True,3
102,2,132.47,44.16,4,1.0,25.95,0,0,0,0,1,0,0,0.46,0,2,0,1,1,190,2,False,False,False,False,False,False,False,True,1
387,1,137.36,68.68,3,2.0,29.46,0,1,0,0,0,1,0,0.23,0,1,0,1,1,585,293,False,False,False,False,False,False,False,True,3
356,1,82.51,82.51,3,3.0,28.95,0,0,0,0,1,1,0,0.05,0,0,0,0,1,356,41,False,False,False,False,False,False,False,True,1
208,1,63.92,63.92,2,2.0,31.96,0,0,0,0,1,0,1,0.0,0,2,0,1,1,229,124,False,False,False,False,False,False,False,True,2
37,1,2462.5,246.25,10,1.0,29.85,0,0,0,0,1,1,0,0.21,0,2,0,0,1,37,2,False,False,False,False,False,False,False,True,4
230,2,77.9,38.95,2,1.0,38.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,256,2,False,False,False,False,False,False,False,True,2
387,1,607.4,151.85,6,2.0,25.49,1,0,0,0,0,1,0,0.1,0,2,0,0,1,580,21,False,False,False,False,False,True,False,False,0
20,1,29.65,29.65,1,1.0,32.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,20,13,False,False,False,False,False,False,False,True,1
287,8,1881.66,89.6,23,1.0,28.5,0,1,0,0,1,0,0,0.19,1,0,0,1,1,792,39,False,False,False,False,False,False,False,True,4
37,2,70.9,35.45,2,1.0,35.45,0,1,0,0,1,0,1,0.0,0,0,0,1,1,806,11,False,False,False,False,False,False,False,True,2
387,1,82.51,82.51,3,3.0,28.95,0,0,0,1,0,1,0,0.05,0,2,0,0,1,888,387,False,False,False,False,False,False,False,True,3
387,2,217.87,72.62,4,1.0,32.28,0,1,0,0,0,0,0,0.05,1,0,0,1,1,947,333,False,False,False,False,False,False,False,True,3
129,2,56.9,28.45,2,1.0,29.95,0,1,0,0,1,0,0,0.11,0,1,1,1,1,546,6,False,False,False,False,False,False,False,True,1
212,1,28.04,28.04,1,1.0,31.16,0,0,1,0,0,1,0,0.11,0,1,1,0,1,212,41,False,False,False,False,False,False,False,True,1
104,2,62.03,31.02,2,1.0,35.45,0,1,0,0,1,0,0,0.32,0,0,0,0,1,783,78,False,False,False,False,False,False,False,True,3
387,1,122.22,61.11,2,1.0,33.36,0,1,0,0,0,1,0,0.09,0,0,0,1,1,617,387,False,False,False,False,False,False,False,True,3
387,2,239.4,119.7,8,4.0,34.66,0,0,0,1,0,1,0,0.23,0,1,0,0,1,482,49,False,False,False,False,False,True,False,False,0
284,1,155.8,77.9,2,1.0,38.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,284,21,False,False,False,False,False,False,False,True,2
387,1,33.95,33.95,1,1.0,33.95,0,0,0,1,0,0,1,0.0,0,0,0,1,1,605,65,False,False,False,False,False,False,False,True,2
387,1,23.95,23.95,1,1.0,23.95,0,1,0,0,0,0,1,0.0,0,2,0,0,0,972,387,False,False,False,False,False,False,False,True,2
237,1,136.62,68.31,2,1.0,37.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,237,41,False,False,False,False,False,False,False,True,1
387,1,26.96,26.96,1,1.0,29.43,0,1,0,0,0,1,0,0.09,0,0,0,1,1,799,387,False,False,False,False,False,False,False,True,3
377,2,708.11,101.16,7,1.0,31.44,0,1,0,0,0,1,0,0.23,0,0,0,1,1,678,359,False,False,False,False,False,False,False,True,3
314,1,40.95,40.95,1,1.0,40.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,314,208,False,False,False,False,False,False,False,True,2
387,2,64.61,32.3,2,1.0,33.67,0,0,0,1,0,0,0,0.09,0,0,0,1,0,669,387,False,False,False,False,False,False,False,True,3
188,1,51.9,51.9,2,2.0,25.95,0,0,0,0,1,0,1,0.0,0,2,0,1,1,206,23,False,False,False,False,False,False,False,True,2
31,2,282.70000000000005,94.23,7,2.0,26.62,0,0,0,0,1,0,0,0.18,1,0,0,1,1,48,5,False,False,False,False,False,False,False,True,1
301,3,191.28,47.82,5,1.0,30.2,0,1,0,0,1,0,0,0.25,0,2,0,1,1,975,2,False,False,False,False,False,False,False,True,3
387,1,597.4499999999999,119.49,5,1.0,26.09,0,1,0,0,0,1,0,0.09,0,0,0,1,1,736,387,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,649,387,False,False,False,False,False,False,False,True,2
267,1,35.05,35.05,1,1.0,38.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,267,41,False,False,False,False,False,False,False,True,1
193,2,53.0,26.5,2,1.0,27.95,0,0,1,0,1,0,0,0.11,0,1,1,1,1,237,-3,False,False,False,False,False,False,False,True,1
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,625,387,False,False,False,False,False,False,False,True,2
219,1,273.02,136.51,5,2.0,29.45,0,0,0,0,1,1,0,0.08,0,2,0,0,1,219,193,False,False,False,True,False,False,False,True,1
387,1,30.95,30.95,1,1.0,30.95,0,0,0,1,0,0,1,0.0,0,0,0,0,1,633,387,False,False,False,False,False,False,False,True,2
387,1,11.78,5.89,2,1.0,27.74,0,1,0,0,0,1,0,1.0,0,2,0,0,1,860,0,True,False,False,False,False,False,False,True,3
305,5,347.18,69.44,12,2.0,33.66,0,1,0,0,1,0,0,0.09,1,0,0,1,0,621,208,False,False,False,False,False,False,False,True,4
237,1,122.22,61.11,2,1.0,33.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,245,41,False,False,False,False,False,False,False,True,1
387,1,105.22,52.61,2,1.0,30.14,0,1,0,0,0,1,0,0.15,0,0,0,0,1,647,387,False,False,False,False,False,False,False,True,3
242,1,39.95,39.95,1,1.0,39.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,242,20,False,False,False,False,False,True,False,False,2
257,1,33.25,33.25,1,1.0,36.95,0,0,1,0,0,1,0,0.11,0,0,0,0,1,257,41,False,False,False,False,False,False,False,True,1
387,2,104.22,52.11,4,2.0,28.71,0,1,0,0,0,0,0,0.23,1,0,0,0,1,527,387,False,False,False,False,False,False,False,True,3
234,1,111.42,55.71,2,1.0,30.95,0,0,0,0,1,1,0,0.11,0,0,0,1,1,234,41,True,False,False,False,False,False,False,True,1
387,1,23.95,23.95,1,1.0,23.95,1,0,0,0,0,0,1,0.0,0,1,0,1,1,521,252,False,False,False,False,False,True,False,False,0
387,1,27.95,27.95,1,1.0,27.95,0,0,0,1,0,0,1,0.0,0,1,1,0,1,469,90,False,False,False,False,False,False,False,True,2
387,1,73.9,73.9,2,2.0,36.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,668,387,False,False,False,False,False,False,False,True,2
387,2,331.92,82.98,6,2.0,31.0,0,0,0,1,0,1,0,0.09,0,1,0,1,1,788,2,False,False,False,False,False,False,False,True,3
387,1,104.22,52.11,2,1.0,28.71,1,0,0,0,0,1,0,0.1,0,1,0,0,1,556,7,False,False,False,False,False,True,False,False,0
387,1,109.8,54.9,2,1.0,27.45,0,0,0,1,0,0,1,0.0,0,0,0,1,1,685,387,False,False,False,False,False,True,False,False,0
27,3,508.0,84.67,6,1.0,50.27,0,0,0,0,1,1,0,0.29,0,1,1,1,1,84,1,False,False,False,False,False,False,False,True,1
387,1,30.95,30.95,1,1.0,30.95,1,0,0,0,0,0,1,0.0,0,0,0,1,1,601,144,False,False,False,False,False,True,False,False,0
387,1,1365.75,273.15,10,2.0,30.35,0,1,0,0,0,1,0,0.11,0,0,0,1,1,590,387,False,False,False,False,False,False,False,True,3
387,3,280.64,70.16,9,2.0,24.95,0,1,0,1,0,1,0,0.05,1,1,0,0,1,938,118,False,False,False,False,False,False,False,True,3
160,3,677.78,96.83,12,2.0,26.24,0,1,0,0,1,1,0,0.25,1,1,0,1,1,654,20,False,False,False,False,False,False,False,True,4
387,2,165.01999999999998,82.51,6,3.0,28.95,1,0,0,0,0,1,0,0.05,0,0,0,1,1,809,387,False,False,False,False,False,True,False,False,0
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,607,1,False,False,False,False,False,False,False,True,2
387,1,191.31,63.77,3,1.0,23.21,0,1,0,0,0,1,0,0.09,0,0,0,1,1,790,387,False,False,False,False,False,False,False,True,3
97,2,365.28,91.32,5,1.0,48.39,0,0,0,0,1,1,0,0.32,0,1,1,1,1,249,0,False,False,False,False,False,False,False,True,1
387,1,1020.72,255.18,10,2.0,28.93,1,0,0,0,0,1,0,0.13,0,0,0,0,1,697,387,False,False,False,False,False,True,False,False,0
35,3,486.14,81.02,9,2.0,29.12,0,0,0,0,1,1,0,0.11,1,0,0,1,1,230,8,True,False,False,False,False,False,False,True,4
377,1,99.61,99.61,3,3.0,34.95,1,0,0,0,0,1,0,0.05,0,1,1,1,1,423,304,False,False,False,False,False,True,False,False,0
387,1,34.95,34.95,1,1.0,34.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,692,282,False,False,False,False,False,False,False,True,2
51,2,776.5,194.12,16,4.0,31.45,0,0,0,0,1,1,0,0.39,0,1,1,1,1,129,25,False,False,False,False,False,False,False,True,4
377,3,615.54,123.11,13,3.0,22.38,0,1,0,0,0,1,0,0.21,0,0,0,0,0,987,377,True,False,False,False,False,False,False,True,3
4,1,225.24,75.08,3,1.0,31.28,0,0,0,0,1,1,0,0.25,0,2,0,1,1,4,-4,False,False,False,False,False,False,False,True,1
139,3,443.94000000000005,147.98,14,5.0,34.95,0,0,0,0,1,1,0,0.18,0,2,0,1,1,274,112,False,False,False,False,False,False,False,True,4
291,4,374.28,53.47,7,1.0,30.61,0,1,0,0,1,0,0,0.11,0,1,1,1,1,640,22,False,False,False,False,False,False,False,True,4
320,1,3090.34,280.94,11,1.0,30.5,0,0,0,0,1,1,0,0.19,1,2,0,1,1,320,6,False,False,False,False,False,False,False,True,4
147,1,23.97,23.97,1,1.0,23.97,0,0,0,0,1,0,1,0.0,0,1,1,0,1,147,-5,False,False,False,False,False,False,False,True,2
217,1,73.49,73.49,1,1.0,81.66,0,0,0,0,1,1,0,0.11,0,1,1,1,1,218,41,False,False,False,False,False,False,False,True,1
298,1,38.95,38.95,1,1.0,38.95,0,0,1,0,0,0,1,0.0,0,1,1,0,0,298,208,False,False,False,False,False,False,False,True,2
387,1,29.66,29.66,1,1.0,32.38,0,1,0,0,0,1,0,0.09,0,0,0,1,1,640,387,False,False,False,False,False,False,False,True,3
387,1,33.26,33.26,1,1.0,36.31,0,1,0,0,0,1,0,0.09,0,2,0,0,0,657,387,False,False,False,False,False,False,False,True,3
108,1,21.24,21.24,1,1.0,27.95,0,0,1,0,0,1,0,0.32,0,1,1,0,0,109,41,False,False,False,False,False,False,False,True,1
98,1,228.18,114.09,7,4.0,26.95,0,0,0,0,1,1,0,0.64,0,2,0,0,0,98,71,False,False,False,False,False,False,False,True,1
387,1,31.95,31.95,1,1.0,31.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,715,56,False,False,False,False,False,False,False,True,2
387,2,373.57,74.71,6,1.0,26.55,0,1,0,1,0,1,0,0.05,1,2,0,0,1,898,118,False,False,False,False,False,False,False,True,3
387,1,481.68,120.42,4,1.0,33.17,0,0,0,1,0,1,0,0.1,0,0,0,0,1,511,387,False,False,False,False,False,False,False,True,3
377,1,184.02,92.01,3,2.0,32.45,0,0,0,1,0,1,0,0.05,0,2,0,1,1,383,253,False,False,False,False,False,False,False,True,3
387,1,64.68,32.34,2,1.0,16.17,0,1,0,0,0,0,1,0.0,0,1,0,1,1,879,2,False,False,False,False,False,False,False,True,2
387,1,30.56,30.56,1,1.0,33.36,0,1,0,0,0,1,0,0.09,0,0,0,0,1,773,387,False,False,False,False,False,False,False,True,3
387,1,118.62,59.31,2,1.0,32.38,0,1,0,0,0,1,0,0.09,0,1,0,1,1,716,271,False,False,False,False,False,False,False,True,3
387,1,26.96,26.96,1,1.0,29.43,0,0,0,1,0,1,0,0.09,0,0,0,1,1,763,265,False,False,False,False,False,False,False,True,3
387,1,571.96,142.99,5,1.0,30.7,0,1,0,0,0,1,0,0.08,0,1,0,0,1,775,2,False,False,False,False,False,False,False,True,3
293,2,347.18,86.8,6,2.0,31.7,0,1,0,0,1,1,0,0.05,1,2,0,0,1,614,39,False,False,False,False,False,False,False,True,4
168,1,35.94,35.94,2,2.0,17.97,0,0,0,0,1,0,1,0.0,0,2,0,0,1,168,15,False,False,False,False,False,False,False,True,2
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,1,0,1,0,711,387,False,False,False,False,False,False,False,True,2
377,1,25.46,25.46,1,1.0,29.58,0,1,0,0,0,1,0,0.16,0,0,0,1,1,396,41,False,False,False,False,False,False,False,True,3
287,2,206.43,68.81,5,2.0,33.95,0,1,0,0,1,1,0,0.18,0,1,1,1,1,424,6,False,False,False,False,False,False,False,True,1
387,1,435.4500000000001,145.15,5,2.0,34.19,0,0,0,0,0,1,0,0.16,0,2,0,0,1,593,253,False,False,False,False,False,False,False,True,3
172,1,131.8,65.9,2,1.0,32.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,172,142,False,False,False,False,False,False,False,True,2
387,1,93.91,93.91,3,3.0,32.95,0,1,0,0,0,1,0,0.05,0,2,0,0,1,1009,105,False,False,False,False,False,False,False,True,3
245,1,33.25,33.25,1,1.0,36.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,245,0,False,False,False,False,False,False,False,True,1
387,1,34.95,34.95,1,1.0,34.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,687,387,False,False,False,False,False,False,False,True,2
353,2,106.43,53.22,4,2.0,27.72,0,1,0,0,1,0,0,0.09,0,1,0,0,1,619,252,False,False,False,False,False,False,False,True,3
387,5,896.14,74.68,15,1.0,28.25,0,1,0,0,0,1,0,0.21,1,1,0,1,1,832,0,False,False,False,False,False,False,False,True,4
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,622,21,False,False,False,False,False,False,False,True,2
387,1,256.14,85.38,3,1.0,31.07,0,1,0,0,0,1,0,0.09,0,1,0,0,1,642,21,False,False,False,False,False,False,False,True,3
387,1,93.36,46.68,2,1.0,26.74,0,1,0,0,0,1,0,0.15,0,1,0,1,1,808,0,False,False,False,False,False,False,False,True,3
387,2,240.29,80.1,7,2.0,20.42,0,1,0,0,0,1,0,0.09,0,0,0,0,1,838,387,False,False,False,False,False,False,False,True,3
387,1,31.95,31.95,1,1.0,31.95,0,0,0,1,0,0,1,0.0,0,0,0,0,1,682,169,False,False,False,False,False,False,False,True,2
387,1,27.16,27.16,1,1.0,31.55,0,1,0,0,0,1,0,0.16,0,2,0,0,1,459,7,False,False,False,False,False,False,False,True,3
331,1,239.88,79.96,3,1.0,29.62,0,0,0,0,1,1,0,0.11,0,1,1,1,1,333,41,False,False,False,False,False,False,False,True,1
387,1,139.26,139.26,5,5.0,30.41,0,1,0,0,0,1,0,0.09,0,1,1,0,1,617,51,False,False,False,False,False,False,False,True,3
210,1,29.56,29.56,1,1.0,29.56,0,0,1,0,0,0,1,0.0,0,2,0,1,1,210,23,False,False,False,False,False,False,False,True,2
377,1,67.9,67.9,2,2.0,33.95,0,1,0,0,0,0,1,0.0,0,1,1,0,1,393,32,False,False,False,False,False,False,False,True,2
242,1,88.76,44.38,2,1.0,24.66,0,0,0,0,1,1,0,0.11,0,1,1,1,1,242,41,False,False,False,False,False,False,False,True,1
387,1,76.81,76.81,3,3.0,26.95,0,1,0,0,0,1,0,0.05,0,0,0,1,1,473,105,False,False,False,False,False,False,False,True,3
245,1,39.95,39.95,1,1.0,39.95,0,0,1,0,0,0,1,0.0,0,2,0,1,1,245,208,False,False,False,False,False,True,False,False,0
224,1,249.54,83.18,3,1.0,32.62,0,0,0,0,1,1,0,0.18,0,1,1,1,1,274,7,False,False,False,False,False,False,False,True,1
387,1,28.95,28.95,1,1.0,28.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,482,285,False,False,False,False,False,False,False,True,2
231,2,484.65,80.77,6,1.0,31.32,0,1,0,0,1,1,0,0.24,1,1,0,1,1,514,22,False,False,False,False,False,False,False,True,4
387,1,107.84,53.92,2,1.0,29.71,0,1,0,0,0,1,0,0.1,0,1,0,1,1,455,1,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,622,387,False,False,False,False,False,False,False,True,2
387,2,360.06,90.02,6,2.0,32.41,0,0,0,1,0,1,0,0.09,0,1,0,1,1,731,91,False,False,False,False,False,False,False,True,3
120,3,696.24,139.25,16,3.0,26.75,0,0,0,0,1,1,0,0.18,1,0,0,1,1,268,92,False,False,False,False,False,False,False,True,4
387,2,63.9,31.95,2,1.0,31.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,700,387,False,True,False,False,False,False,False,True,2
126,2,352.21,88.05,5,1.0,30.2,0,0,1,0,0,1,0,0.11,0,1,1,1,1,541,16,False,False,False,False,False,False,False,True,1
387,2,351.35,70.27,5,1.0,30.92,0,0,0,1,0,1,0,0.15,1,2,0,0,1,948,0,False,False,False,False,False,False,False,True,3
387,1,95.82,47.91,2,1.0,28.9,0,1,0,0,0,1,0,0.21,0,2,0,0,1,653,21,False,False,False,False,False,False,False,True,3
387,1,33.26,33.26,1,1.0,36.65,1,0,0,0,0,1,0,0.1,0,0,0,1,1,603,387,False,False,False,False,False,True,False,False,0
250,1,308.31,102.77,5,2.0,22.62,0,0,0,0,1,1,0,0.17,0,2,0,0,1,250,160,False,False,False,False,False,False,False,True,1
387,3,346.36,86.59,8,2.0,33.07,0,0,0,1,0,1,0,0.15,1,0,0,1,1,779,387,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,672,2,False,False,False,False,False,False,False,True,2
387,1,33.95,33.95,1,1.0,33.95,0,0,0,1,0,0,1,0.0,0,0,0,0,1,611,234,False,False,False,True,False,False,False,True,2
32,4,233.61,46.72,6,1.0,27.35,0,1,0,0,1,0,0,0.11,1,1,0,1,1,543,6,False,False,False,False,False,False,False,True,4
387,1,57.9,57.9,2,2.0,28.95,0,1,0,0,0,0,1,0.0,0,1,0,0,1,696,253,False,False,False,False,False,False,False,True,2
161,2,539.08,107.82,9,2.0,27.95,0,0,0,0,1,1,0,0.25,1,1,1,1,1,182,41,False,False,False,False,False,False,False,True,1
387,1,26.97,26.97,1,1.0,29.71,1,0,0,0,0,1,0,0.1,0,0,0,0,1,599,387,False,False,False,False,False,True,False,False,0
387,2,166.23000000000002,83.12,6,3.0,29.69,0,1,0,0,0,1,0,0.09,1,0,0,1,1,747,387,False,False,False,False,False,False,False,True,3
296,1,28.75,28.75,1,1.0,31.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,296,41,False,False,False,False,False,True,False,False,1
387,2,220.82,55.2,4,1.0,29.34,0,0,0,1,0,0,0,0.15,0,2,0,1,1,1013,110,False,False,False,False,False,False,False,True,3
387,1,22.91,22.91,1,1.0,26.25,1,0,0,0,0,1,0,0.15,0,0,0,1,1,626,387,False,False,False,False,False,True,False,False,0
387,1,33.95,33.95,1,1.0,33.95,0,0,0,1,0,0,1,0.0,0,2,0,1,1,667,21,False,False,False,False,False,False,False,True,2
